,0,77,387,388,766
gene_3939,10.2402546929,12.4495794288,8.71736797548,12.1252132617,10.4910313277
gene_3940,7.98331287107,7.31143953841,7.86903238607,6.8331304433,7.85963417207
gene_3941,8.99200360877,9.87009804297,11.2908770643,11.6193992542,11.0278369003
gene_3942,8.07841770165,6.95673043442,5.44839552301,8.49791169857,7.19886735163
gene_3943,13.139116432,10.7292298545,12.4703156975,11.7902548122,11.5403896184
gene_3944,5.70660790677,5.27344875135,7.92342851511,8.40659194026,6.41473765806
gene_3945,3.87707672641,5.27344875135,5.81734697031,6.72996056102,6.53740168689
gene_3946,1.3342822253,3.19323556037,1.69844075618,0.778460920807,2.0346735293
gene_3947,9.18662930736,9.17081639169,8.498960869,9.22812603062,8.281118645
gene_3948,11.1813075774,7.78097275706,10.7044743111,10.6312862088,11.83312728
gene_3949,4.69212586119,1.01314063249,2.80487960825,0.778460920807,0.75557128441
gene_3950,10.9415905328,9.34131421846,11.0462850507,10.3780346921,11.5332080424
gene_3951,8.59030259951,9.13206782041,8.65712190808,7.88469559507,8.37981154379
gene_3952,8.6570754489,4.61008581759,7.92786683173,5.7530910303,8.32822163
gene_3953,6.52807272783,8.63346753884,4.50503979343,7.37708903516,3.58647653578
gene_3954,3.77388031427,4.78013158861,1.99783433278,2.7489978501,2.77620929044
gene_3955,0.0,0.0,0.0,0.0,0.0
gene_3956,13.2528457581,11.6177199837,12.8642035591,12.3739173214,12.5860915125
gene_3957,0.591870870063,2.34292447403,0.0,5.88117270761,0.0
gene_3958,12.7435195963,14.5445479321,10.3389146196,15.1539240572,10.867533583
gene_3959,8.58077863552,10.639060283,3.99730144139,4.74152631096,3.66685882649
gene_3960,7.34230583636,1.01314063249,4.40664550767,4.06495181241,6.34315550627
gene_3961,0.0,0.0,0.0,0.0,0.0
gene_3962,0.591870870063,0.0,5.01957293779,0.0,2.35887445523
gene_3963,1.3342822253,2.34292447403,0.806117796036,1.65347281195,1.76934859948
gene_3964,1.59865104788,1.01314063249,0.0,0.0,1.02318436925
gene_3965,0.0,0.0,0.0,0.0,0.0
gene_3966,4.72015805319,3.60899843618,2.80487960825,2.40375853696,1.76934859948
gene_3967,4.85267806267,3.02295365021,5.49702788869,5.80938100049,6.5743407261
gene_3968,9.14329391976,10.6763449917,9.76365058735,10.1445307906,9.64156228533
gene_3969,10.4608346948,9.70741090251,10.5394302604,10.0118841472,10.5254620822
gene_3970,9.43515767461,4.02457677377,9.57973454129,2.58669269686,9.89410381634
gene_3971,0.0,0.0,1.32019582127,0.778460920807,1.24889910708
gene_3972,8.75346748551,9.73353398835,9.0544388089,10.5013396181,9.43901842522
gene_3973,14.1936716554,7.63340214691,14.5918378724,7.54121280088,10.3656881635
gene_3974,11.0098845889,10.6473235048,11.3387753738,10.3995876888,11.9373186421
gene_3975,11.784123596,11.7339897865,11.5110904431,12.3793512892,10.3163154771
gene_3976,7.20523609785,9.11891512474,4.06338213742,7.69852410158,3.09949720117
gene_3977,7.9570555959,7.95091160619,7.60076036245,7.46147944729,8.50672014578
gene_3978,10.3191188689,9.47531596161,10.5610301275,10.3015990776,10.6422141901
gene_3979,7.95410904797,8.46075894307,10.0013378173,8.87945153259,10.8287553295
gene_3980,9.40741011446,8.09756866123,9.13347362164,8.14743899404,9.43471995678
gene_3981,11.2856680757,11.0206188728,12.6638693797,12.2856507387,13.200521641
gene_3982,9.67779538555,9.85906727124,10.0336432435,9.93806667711,9.99436758086
gene_3983,10.3104991792,10.0936156325,10.0611956552,9.18976526882,9.9997181961
gene_3984,8.04832883642,8.7776892915,9.2568644172,9.41659277069,8.49024519868
gene_3985,9.55963329195,9.1605849412,9.73732340579,10.7263288696,10.2469068254
gene_3986,9.15617411114,8.93304144365,9.74363445614,9.88011152845,10.3006499926
gene_3987,9.63150085255,10.3230998087,10.802055857,11.0086877236,9.21088073243
gene_3988,9.52628404145,10.0388092745,10.7224831017,10.2465981031,10.4365449876
gene_3989,9.28959473366,8.32533244212,7.92342851511,7.90636752384,8.23407494056
gene_3990,0.0,0.0,0.0,1.28131249086,0.426640477504
gene_3991,11.722884359,11.2574173092,10.4573193118,10.01488527,9.97279315673
gene_3992,11.8314695577,11.5260443517,10.2053534108,10.4491486454,9.92558707631
gene_3993,7.78528244082,9.55755177319,7.70276142034,8.30583831651,6.68463642592
gene_3994,11.8775563868,10.7468501831,10.9110024226,11.0222013386,10.4721424906
gene_3995,4.9267110991,3.60899843618,5.34591791671,2.40375853696,4.07302327545
gene_3996,0.591870870063,0.0,0.806117796036,1.28131249086,1.61584000316
gene_3997,8.29423015756,7.51791342504,7.49698156755,7.19891644944,5.99951751818
gene_3998,9.08655291392,8.52198903176,9.57549386646,9.04293429172,9.67656537629
gene_3999,6.4755145786,7.58502261176,6.70884937711,3.50831455087,5.23093693459
gene_4000,8.60540914098,1.01314063249,3.85530206138,1.28131249086,4.7813177436
gene_4001,4.97404282565,0.0,3.61205755956,1.28131249086,8.25697760637
gene_4002,0.0,2.01970191444,2.64143042389,3.71810950925,4.21291946506
gene_4003,6.5516621254,7.37477867976,6.76532256973,8.04566684547,5.84397882073
gene_4004,5.32376635942,0.0,5.29181349378,2.19424468064,2.25869981557
gene_4005,3.47807873982,4.27276226891,4.35481180214,2.58669269686,1.76934859948
gene_4006,5.87813186083,0.0,5.54407420655,2.89487595488,4.72610641853
gene_4007,5.5436196084,5.48504678155,5.63380026522,6.09252248572,6.06772260206
gene_4008,0.591870870063,1.01314063249,0.0,0.778460920807,0.426640477504
gene_4009,0.0,1.01314063249,0.0,3.02734871017,0.75557128441
gene_4010,6.74823311028,10.557569004,10.1841686955,6.29007784412,8.17860510054
gene_4011,8.11318477185,1.01314063249,8.46269039349,2.19424468064,8.60051879556
gene_4012,5.2294033444,7.15530398766,6.09519234075,4.12532874034,3.36343743937
gene_4013,1.0102785673,0.0,0.806117796036,0.0,0.0
gene_4014,1.59865104788,1.01314063249,1.99783433278,0.0,0.426640477504
gene_4015,9.59412115652,9.43343521779,9.1102144515,8.1105772679,9.28915204772
gene_4016,11.6393407087,11.6955241094,10.7434207169,10.637132012,11.2054817109
gene_4017,9.77202254091,9.25978091919,9.59796314338,10.2337994033,9.53382806719
gene_4018,10.5133426944,3.72465027173,11.3839256471,9.92326359535,11.0764682398
gene_4019,11.3251311517,10.513026801,10.644352031,10.2826714628,11.039206951
gene_4020,9.46432723645,4.34683636437,7.56761389372,2.7489978501,6.94033121774
gene_4021,9.81243083809,10.0540073107,10.1229703164,9.9210405399,10.8559819134
gene_4022,9.73300345458,8.77433573509,9.33585926603,10.0648774639,10.1514859411
gene_4023,10.1910345318,8.40983216361,10.8911761248,9.56838558865,10.8520378638
gene_4024,10.9974123826,10.9103654066,10.5063968479,10.3490489633,10.8086826852
gene_4025,9.68177251423,9.07573316981,10.4188118833,9.90152462351,10.2262074553
gene_4026,8.86437807844,7.30216365855,9.87823487911,9.90077022265,10.3780563742
gene_4027,9.6434431592,8.46492143515,9.00905038768,9.77213474138,9.09036123001
gene_4028,9.04908616954,7.62464195006,7.95979333457,9.45397637349,8.86228400122
gene_4029,8.37579100134,8.54969612091,9.25862962884,8.36023696398,9.32520200014
gene_4030,6.02018436278,0.0,7.39159589486,1.94904928402,8.34052666407
gene_4031,2.33833883468,0.0,6.63014187364,5.77209943217,9.24073171543
gene_4032,4.10676706245,5.02539208104,0.0,2.7489978501,3.36343743937
gene_4033,9.95711800691,9.52601597763,11.5036717231,9.42412428835,12.2935751053
gene_4034,5.1696765159,4.41728544961,4.68373013551,0.778460920807,4.13084852187
gene_4035,9.4582240859,7.69141551736,9.99712301427,8.62620183181,9.77391887572
gene_4036,10.3664424338,10.2135295514,10.9643480885,9.93385291214,10.7745152935
gene_4037,10.8947041011,5.31093990691,9.59237854654,5.59126950216,9.31041965207
gene_4038,8.83903682901,2.01970191444,9.54546262698,1.65347281195,10.8833917116
gene_4039,11.8436620023,13.9729259532,10.4496232738,11.8490649132,11.2029563787
gene_4040,0.0,0.0,4.12656819754,2.7489978501,0.426640477504
gene_4041,13.8349845138,13.3266963161,14.1769522683,12.6335311115,15.3386737159
gene_4042,13.8778496726,12.661918353,14.0858624586,12.5547662999,14.8353793616
gene_4043,1.59865104788,1.60250438961,0.0,0.0,0.426640477504
gene_4044,6.7276618351,6.11328584809,4.8798576725,6.18052185652,2.84691447931
gene_4045,5.81455042346,7.59592132279,2.95168103734,4.34435272679,5.53689837024
gene_4046,6.19014270722,13.3405038542,3.08491465977,10.5211390961,2.91433489858
gene_4047,3.60376281971,2.82984955984,5.34591791671,1.65347281195,4.95142926868
gene_4048,2.47622613255,0.0,1.69844075618,3.86698708194,3.21093429208
gene_4049,3.47807873982,9.16571099248,6.41921526007,6.88642821054,8.29856667806
gene_4050,4.22885716185,3.02295365021,4.24519900059,3.79446785442,3.26357531506
gene_4051,0.0,0.0,0.806117796036,5.54781070455,0.0
gene_4052,5.14920245012,3.34553831007,2.95168103734,0.0,2.35887445523
gene_4053,13.7711592956,12.1525795632,14.2125343824,12.4256670029,15.034515278
gene_4054,11.6199448257,14.9488371626,12.3884963098,13.5056254997,12.8574212204
gene_4055,12.7202870168,14.9035853324,13.199356414,13.5523328777,12.9660259158
gene_4056,10.0504608844,8.25011836591,9.48496182122,10.8091893271,9.91225165581
gene_4057,5.2294033444,2.82984955984,1.32019582127,8.13280815707,5.24121096423
gene_4058,6.36010085881,3.72465027173,3.69777381956,8.72217909636,6.51586065434
gene_4059,8.83583882846,6.5337143997,5.73863815052,8.08420248809,4.21345616027
gene_4060,7.64610504039,1.60250438961,3.31932890384,4.57832287082,1.61584000316
gene_4061,10.6710898775,10.5240421211,11.3387753738,9.45679999017,12.2860378819
gene_4062,8.96443906591,11.1708514351,10.8461328479,9.62829059931,11.9715938462
gene_4063,7.62402045014,10.4773940057,6.35470427165,6.78714510889,8.69699186064
gene_4064,12.2547156765,13.1636732595,12.6882065904,10.6836789117,12.43361152
gene_4065,13.6523632475,13.6872006947,13.3770342505,10.7848229398,12.7537641339
gene_4066,10.6938005528,11.7647140465,12.8440780281,9.97237674272,13.6882830973
gene_4067,1.3342822253,2.01970191444,1.32019582127,0.0,1.24889910708
gene_4068,1.3342822253,0.0,1.32019582127,0.778460920807,2.15104699124
gene_4069,9.44148555452,8.14505072484,6.66247612204,2.19424468064,9.81803886776
gene_4070,6.42965278425,4.11214129292,7.2283569542,10.281002696,8.90600667417
gene_4071,8.450893684,4.41728544961,8.03467793065,7.63763922502,8.24883840164
gene_4072,5.7205493556,3.48327406045,4.98589201786,0.778460920807,4.68809641345
gene_4073,9.80511346208,6.84615479201,4.68373013551,5.54781070455,5.11795264378
gene_4074,6.118237198,5.11290443059,8.51675979025,3.02734871017,7.99423462179
gene_4075,0.591870870063,0.0,0.0,2.7489978501,2.45256907905
gene_4076,6.25863575265,7.14496408215,2.24564777364,5.43306293029,3.70543609837
gene_4077,8.61850296883,0.0,8.38406708034,6.44023631883,6.78259203555
gene_4078,5.98596030712,5.80709212153,5.0446564037,3.46130590417,4.37219991796
gene_4079,8.47576990313,7.87158494536,9.10237731174,8.59451495992,8.23242092718
gene_4080,9.93785194176,9.15801633203,7.7784911466,8.13280815707,6.53740168689
gene_4081,8.41276035888,8.4896553207,9.23193874901,9.55472889373,9.1965652442
gene_4082,9.90082908011,9.46861386155,9.10870739564,9.33023793485,8.09316928063
gene_4083,11.0166133157,11.6754542949,9.63102422745,9.24523180759,9.25217577908
gene_4084,9.08273983974,9.66885662635,8.72315578474,8.83776983062,9.39134241549
gene_4085,11.4985051919,10.0457733103,11.8375017904,10.7408769788,10.6130251032
gene_4086,10.7424441824,10.8896028268,11.013231935,10.6634602609,10.2684016421
gene_4087,7.98041951902,7.72651790898,8.37433529389,9.13575032218,8.45954637391
gene_4088,9.74669569631,10.2645833441,9.31566358649,9.81056520847,9.40426877304
gene_4089,10.7087390414,0.0,7.09253517076,2.40375853696,8.85008054634
gene_4090,10.615749167,10.7701848419,7.79803106781,6.06195544347,7.916225823
gene_4091,12.515603754,12.0038376167,10.7534674855,10.8589290068,11.5141518556
gene_4092,12.08439651,11.3328253939,12.0692517105,12.8056894678,12.5027398306
gene_4093,11.4090514385,10.6436578056,11.5340353316,11.8102382341,11.7813925017
gene_4094,12.3393239244,11.0402143646,11.3545303991,11.9581285442,11.5229492686
gene_4095,13.3509253731,12.5993735899,11.193260452,10.8263419192,10.9750382843
gene_4096,8.7087011115,9.31618195406,9.40119952541,7.13427228762,8.01549868446
gene_4097,13.2572611298,12.1753125125,11.5425676078,12.5468534737,12.1441834263
gene_4098,10.3024104504,10.0949617749,10.7244030035,10.7104104129,10.2667982508
gene_4099,10.2672197526,8.98034811056,9.75991813506,9.84799847198,9.39618518274
gene_4100,9.53222538519,8.19101972191,9.32579788891,9.54371046217,9.19741084173
gene_4101,10.1834989206,10.0609795798,10.2905948881,10.0503520438,10.8056390916
gene_4102,11.6645761702,12.171495832,11.6111400976,11.3786525046,10.7972886464
gene_4103,11.3214151707,11.2616130834,10.3280353329,10.5585642103,9.90087133526
gene_4104,9.51332690133,10.0205355371,9.80165501458,8.40049523556,9.2827872777
gene_4105,10.0176435835,10.2693604844,10.1654848943,10.2726764356,9.31414589469
gene_4106,12.4842766205,11.8112422196,11.6560002158,12.0378420517,11.6054146972
gene_4107,9.71396382113,10.595089608,8.32804206692,8.89470864779,5.8265866197
gene_4108,7.36910873189,8.36151397077,6.11090189818,6.12245530437,6.02261194076
gene_4109,9.32425031645,8.64084864466,9.33585926603,9.32302097318,8.87673180004
gene_4110,8.27310088735,7.60350024274,7.25687856633,6.73964561445,7.95475466492
gene_4111,8.3602896464,7.01469003795,7.62284252184,6.06195544347,6.97642092077
gene_4112,11.4501647786,10.0949617749,8.84496305739,9.97442893064,8.92349685471
gene_4113,8.91830274273,9.40770964144,9.10433928099,9.4316166922,8.95585038898
gene_4114,8.79715244027,9.25867908964,7.59171681212,7.93489976974,8.14812571676
gene_4115,9.23599983665,8.58072588354,9.10825784719,9.54923019694,8.23572227382
gene_4116,10.6255079475,11.783170143,10.3034611284,10.9788319892,9.84258134471
gene_4117,7.4591774852,2.60682121153,4.50503979343,3.55208191065,5.05960187847
gene_4118,8.71045174192,10.4174306125,7.6283070056,10.5809745546,9.31744201007
gene_4119,13.2883902869,11.167662756,11.238207669,10.6621876938,11.7898922365
gene_4120,10.4117334128,11.5998431226,12.1945660417,12.2056283256,10.9484037366
gene_4121,10.5860703956,6.5337143997,9.71565317587,6.0307267186,9.96188373994
gene_4122,4.80112243302,6.21567471422,3.85530206138,4.8881246445,3.50136270896
gene_4123,6.19014270722,8.75406573349,5.6118864672,2.19424468064,3.54454720763
gene_4124,9.46433744811,9.92152559194,10.5312059869,10.179299547,10.4626556339
gene_4125,4.63379154848,5.66752033647,2.71235366028,3.33097422634,1.35360559134
gene_4126,11.4801843237,11.3436076892,11.2999005748,11.5784764786,10.1308150667
gene_4127,8.13156376284,7.60350024274,8.5688795608,8.49218968591,8.77159510921
gene_4128,9.87707549906,9.85259817038,10.2768223147,9.97511712307,10.007545927
gene_4129,10.274459692,10.164617856,10.0187009311,10.898472907,10.5012102226
gene_4130,11.1112661069,10.2741102076,10.2071851876,9.20558067748,9.59866109601
gene_4131,10.6365793091,9.98473174454,9.08259615429,8.99721900629,8.61578778225
gene_4132,8.82297227609,8.57302983944,8.14560613376,8.36023696398,9.3739091673
gene_4133,8.62118008045,8.72168366947,9.43988281591,7.16350879569,9.34823020575
gene_4134,13.4810173395,14.2213454436,13.1403009626,12.7043575877,12.320227982
gene_4135,6.98033382845,9.07872456862,2.95168103734,4.12532874034,2.45256907905
gene_4136,8.88309534893,9.24774953844,9.61045092595,8.6104453891,8.8841063979
gene_4137,11.3291179888,12.1399413901,10.8883322962,10.8257697303,10.3030044059
gene_4138,12.1765814601,12.4419430048,11.5726575986,11.3124292063,10.593559194
gene_4139,12.6384246005,13.0736662855,11.2783216776,11.5157195471,10.7281416055
gene_4140,0.591870870063,7.34797563237,0.0,2.40375853696,0.0
gene_4141,12.8664791663,13.1105126724,12.1567530595,11.8762214708,11.1134621935
gene_4142,1.59865104788,3.19323556037,3.42364539658,0.778460920807,5.14626826861
gene_4143,12.2375445985,12.6422909185,11.4067736788,10.8683441488,10.6726463261
gene_4144,9.53912778507,9.54776984071,8.6544427016,9.28713056761,5.22802595226
gene_4145,11.7501165578,10.5846055398,11.1629703048,10.5098541624,10.5767488639
gene_4146,12.4818498747,11.0969852228,11.1549383286,10.6182202987,10.4996366413
gene_4147,0.0,0.0,0.0,0.0,0.0
gene_4148,11.7832929406,12.0912800006,11.308441426,11.1083414947,10.8836513608
gene_4149,12.8462523609,13.1702224014,11.904386249,12.5809392346,10.9289254406
gene_4150,12.7064506903,13.0164827394,11.3429413584,11.4702470524,11.097465951
gene_4151,1.59865104788,1.60250438961,0.0,0.0,0.0
gene_4152,7.64244887593,7.71956679369,8.30773816135,8.68505360512,8.3251300271
gene_4153,0.591870870063,1.01314063249,0.0,0.778460920807,0.0
gene_4154,0.591870870063,1.01314063249,2.95168103734,0.0,0.0
gene_4155,7.10250066915,1.01314063249,4.18710261139,6.12245530437,5.76400903245
gene_4156,1.0102785673,7.32982324137,0.806117796036,3.26058274793,1.24889910708
gene_4157,0.0920720945029,3.72575206119,0.0,0.0,0.0
gene_4158,5.73436007993,2.34292447403,3.61205755956,1.28131249086,2.15104699124
gene_4159,10.489617191,6.90863279975,5.56703428092,6.19468003995,3.98168828626
gene_4160,7.30576993013,2.01970191444,1.32019582127,0.0,0.0
gene_4161,0.591870870063,3.34553831007,0.0,0.0,0.0
gene_4162,11.3807911263,14.1757132713,11.2634687457,11.6207101118,12.1737146084
gene_4163,1.82203667202,6.48534148666,5.47291661706,0.778460920807,2.77620929044
gene_4164,7.62030781439,9.79931400489,8.92045111613,10.9767860594,9.14663231329
gene_4165,8.31735381935,5.95651671696,6.50494448572,7.62724203295,7.21231641707
gene_4166,8.3602896464,8.19101972191,8.6940931802,11.420665557,9.13872489143
gene_4167,13.3873711578,13.8867063638,10.1059739651,11.369319249,10.8799737352
gene_4168,7.04824708605,8.37485256416,7.13924436335,4.44253882118,6.46055746502
gene_4169,6.28702341475,4.1946859489,7.21388187423,0.0,6.70382053825
gene_4170,10.0813236476,6.11328584809,0.0,0.0,0.0
gene_4171,0.591870870063,0.0,0.0,0.0,0.0
gene_4172,10.0682811745,9.32766042116,5.73863815052,10.1545270096,7.10821079333
gene_4173,0.0,4.11214129292,4.06338213742,0.0,2.15104699124
gene_4174,0.0,4.11214129292,1.69844075618,0.778460920807,1.02318436925
gene_4175,11.490550075,10.9635752709,12.8198238306,10.2090512071,12.8281900486
gene_4176,9.04283035254,10.0429862585,10.0128898698,9.48443624448,9.84851809869
gene_4177,10.9352460976,9.89499960416,11.2471205175,11.6450819597,12.0342521752
gene_4178,9.95417158657,3.34553831007,0.0,0.778460920807,0.0
gene_4179,5.52784916556,7.71258202471,4.12656819754,5.84572337232,5.29278542957
gene_4180,4.60461697682,0.0,3.20687761163,0.0,3.62723327649
gene_4181,4.87777859942,10.2477732697,7.97154355395,4.06495181241,7.86390129262
gene_4182,5.99745726474,8.80750626829,5.39806642812,9.73749579986,6.08245139003
gene_4183,2.01539051939,1.01314063249,3.08491465977,1.65347281195,4.74474774404
gene_4184,8.66430860849,9.25016338102,8.80206070526,8.32204981715,9.71842156593
gene_4185,2.92467000817,0.0,0.806117796036,0.778460920807,1.24889910708
gene_4186,9.4095648977,9.4397955692,9.74740921985,10.8666916566,9.05439268003
gene_4187,12.8197799318,4.54864006734,5.69761259694,4.39428089929,2.54052329644
gene_4188,10.7161506776,11.0540955206,10.8962869878,9.28050864899,11.7801829454
gene_4189,9.75094811301,9.42277121932,10.3322268059,9.64256259457,10.990252907
gene_4190,11.581064028,11.5993689403,10.3571450896,9.90830704735,9.93778869169
gene_4191,9.59884715969,9.8638052972,9.91784494337,9.41508258279,10.4097833807
gene_4192,0.0,1.01314063249,0.0,0.778460920807,0.0
gene_4193,9.61480000974,9.5497307704,9.42023815945,8.60515353216,8.92247142063
gene_4194,10.1394234482,9.6772245661,10.5004435651,10.2676762405,10.8907354703
gene_4195,10.1257363294,10.4419274477,10.6232871016,10.3780346921,11.0760071942
gene_4196,11.0862423992,10.8763788096,10.8900438273,10.8274776776,11.8035660971
gene_4197,7.63742186984,8.14083999355,6.28745013146,5.3834934881,6.11555143107
gene_4198,6.64234634097,6.95673043442,4.50503979343,3.55208191065,5.33029306889
gene_4199,10.4799216978,8.96875605899,9.03398455214,10.739670927,9.44116182857
gene_4200,8.79524095591,6.19576884787,5.73863815052,10.3663550024,8.205763931
gene_4201,0.0,0.0,0.0,0.0,0.0
gene_4202,7.98620612173,9.72487874401,6.52853068781,1.94904928402,7.27456917975
gene_4203,8.98335562861,4.54864006734,10.3571450896,8.87066062668,8.01741531733
gene_4204,8.78864003847,5.15474521315,7.05242676302,1.28131249086,8.05523904552
gene_4205,7.62864967206,15.8596536796,4.740981512,9.41181390098,5.62011129849
gene_4206,0.591870870063,2.60682121153,0.0,1.28131249086,1.02318436925
gene_4207,3.66272960643,3.19323556037,0.806117796036,5.8276666192,5.18772816422
gene_4208,1.59865104788,0.0,0.806117796036,1.65347281195,3.66685882649
gene_4209,5.34192172088,0.0,4.72514672658,2.40375853696,5.99951751818
gene_4210,8.87376706779,3.48327406045,5.49702788869,3.14867384294,6.28703819492
gene_4211,8.71219681075,5.85864000698,7.16204886835,8.85291334474,7.08645472419
gene_4212,8.48603050737,8.38367837556,9.49403552476,8.86409636041,10.3966047812
gene_4213,12.9694135042,9.76932545544,8.98580778997,11.1794799488,8.80527955591
gene_4214,2.01539051939,1.01314063249,2.64143042389,3.46130590417,0.0
gene_4215,1.0102785673,1.60250438961,5.71827119797,7.0354699554,7.41501495699
gene_4216,9.35362543849,7.46068523485,8.40651541193,9.11170168003,9.10034433292
gene_4217,9.09870851674,7.54962296925,9.64457915948,8.90929308582,9.3722469407
gene_4218,9.97249162755,9.56726782747,10.6524237521,9.988713086,10.1825805757
gene_4219,0.0,0.0,0.0,0.0,0.0
gene_4220,9.30702544328,8.79433138173,10.0500254729,10.1372217199,9.89149209749
gene_4221,12.6662683927,4.66902109453,9.32411302421,4.57832287082,11.6215757248
gene_4222,10.5188399957,10.6924149924,11.1983222537,11.8756725694,11.7918547603
gene_4223,0.0,10.0485413657,3.52092506113,7.58486481494,4.38959434385
gene_4224,13.281272263,8.12414199548,7.42967454112,7.85825458376,8.3435899244
gene_4225,11.8272315402,9.88585191981,9.85787372179,10.7442367947,9.07636668876
gene_4226,4.47901062142,9.08143816592,7.56699015387,10.51621218,5.75484475501
gene_4227,9.82218680469,9.74041997851,11.3983963347,11.3337759112,12.0048349207
gene_4228,10.5581910884,9.26695281577,10.3026160781,11.6885606738,10.1378877131
gene_4229,9.59127922777,10.2918038264,10.6074505333,9.21081499741,10.8142139348
gene_4230,11.0369497111,9.99051529318,11.2497830776,11.8972026027,11.4979316519
gene_4231,0.591870870063,3.02295365021,0.806117796036,0.778460920807,1.90812117041
gene_4232,11.223838819,9.08685274929,9.48646701199,8.89253978099,8.94883442558
gene_4233,11.6035753491,11.5711600879,9.01532305151,8.4690800946,8.76019100092
gene_4234,8.28722293438,8.41414399154,8.13411823857,8.79601039761,7.76693300538
gene_4235,6.08628699006,1.01314063249,0.806117796036,4.5344663073,1.61584000316
gene_4236,4.22885716185,2.64256295556,0.0,1.3354832559,0.0
gene_4237,0.0,0.0,1.99783433278,0.0,1.02318436925
gene_4238,0.0,0.0,0.0,0.778460920807,0.0
gene_4239,9.99274011126,9.2859061493,11.3939910084,13.3165643854,11.7469131485
gene_4240,9.78452034141,9.85906727124,8.82367294435,8.82815235534,9.88100074368
gene_4241,11.8675528875,11.2622064502,10.0862423992,10.7976372106,8.81192372837
gene_4242,4.60461697682,2.01970191444,1.69844075618,6.19468003995,0.0
gene_4243,8.21764756383,7.93898555981,7.56699015387,7.05112191427,7.88085079399
gene_4244,8.84700408601,8.12414199548,8.9708191507,8.42772348754,8.30329215795
gene_4245,4.34140940777,0.0,0.0,0.0,0.0
gene_4246,5.04224158719,0.0,0.0,0.0,0.0
gene_4247,6.33312850922,0.0,0.0,0.0,0.0
gene_4248,8.48192452707,4.66902109453,6.50494448572,4.34435272679,5.81781253487
gene_4249,10.3987757515,9.94653056938,10.8728672268,7.63244999526,9.66987538935
gene_4250,9.79114172019,10.6673333416,10.8496474846,11.1980459429,11.6406742459
gene_4251,9.23235616634,8.7776892915,9.23910442004,10.1743140299,9.8103177752
gene_4252,7.57113827724,3.19323556037,4.64108933458,4.48923463453,3.4108973414
gene_4253,0.0,0.0,0.0,0.0,0.75557128441
gene_4254,6.84686936055,8.29290595551,8.16830607087,8.61834512092,8.44252057497
gene_4255,10.8981554358,11.0205424819,11.9236914563,10.0118841472,9.91070568306
gene_4256,6.84235034341,7.092101702,8.43065744163,7.05733112578,6.97798964646
gene_4257,10.0310119074,8.73350348371,10.8496474846,9.93911930033,9.51698625892
gene_4258,0.0,1.60250438961,0.0,0.0,0.0
gene_4259,8.82644044,9.34829439543,7.99687453469,6.78863351376,8.74306048631
gene_4260,5.34192172088,6.15511775353,5.05248545347,4.34435272679,4.81698362326
gene_4261,9.61386679896,9.63904037974,8.27325011543,6.54341390979,8.02696600398
gene_4262,9.98842906855,8.24528648426,8.76282383275,9.18445387558,7.67275061889
gene_4263,0.591870870063,3.48327406045,0.0,2.19424468064,0.75557128441
gene_4264,8.26043973133,7.40108430151,4.59714974222,3.55208191065,3.31437750254
gene_4265,2.71780252487,4.34683636437,0.0,5.11351298329,2.97872647308
gene_4266,12.0121950183,12.3427636182,11.8899449941,12.1648566577,11.9530542096
gene_4267,8.92734834826,8.80750626829,8.41603323506,7.07426993451,8.14216323194
gene_4268,10.117201525,9.82059224173,9.38675275821,9.31656212279,10.1062488502
gene_4269,9.06485591287,9.54580624208,10.260978322,10.3702514814,9.72723467119
gene_4270,0.0,0.0,0.0,0.0,0.0
gene_4271,8.6443322006,7.90261026818,8.65979258115,8.5345519034,8.48748232971
gene_4272,10.3714281778,8.64452328198,9.90325975646,10.7754374433,9.11921609269
gene_4273,0.0,1.01314063249,0.0,2.89487595488,0.426640477504
gene_4274,10.3708726352,15.6262052548,10.7173594065,15.1687896222,6.92013844517
gene_4275,0.0,1.01314063249,0.806117796036,0.0,0.0
gene_4276,3.87707672641,6.71245821715,0.0,0.0,0.426640477504
gene_4277,0.0,1.01314063249,0.806117796036,0.0,0.75557128441
gene_4278,2.71780252487,1.01314063249,0.0,3.63748273259,1.76934859948
gene_4279,2.18589825255,5.75363662434,0.806117796036,0.0,1.02318436925
gene_4280,2.71780252487,6.02579956196,0.0,1.94904928402,1.02318436925
gene_4281,6.60118839395,8.17494565046,9.10174723709,7.3410695442,7.88371244797
gene_4282,0.591870870063,0.0,0.0,0.0,0.0
gene_4283,0.0,0.0,0.0,0.0,0.0
gene_4284,0.0,0.0,0.0,0.0,0.0
gene_4285,0.0,0.0,0.0,0.0,0.0
gene_4286,3.10556075359,1.01314063249,0.0,1.65347281195,0.0
gene_4287,3.66272960643,6.98019671295,3.69777381956,1.94904928402,3.31437750254
gene_4288,11.4391348157,10.5979408033,11.1765596448,12.8114569818,11.1591207888
gene_4289,11.9423385562,7.98610370407,6.20172794691,8.2288138815,2.25869981557
gene_4290,8.54731871957,8.41362792902,8.50604966825,8.6390186668,7.74210729302
gene_4291,8.44458839091,11.5688681633,9.02210976949,12.5018123106,8.45631334136
gene_4292,8.80017513564,9.13468300469,6.44423305353,5.38448158336,6.40890543
gene_4293,0.0,1.01314063249,0.0,0.0,0.0
gene_4294,0.0,0.0,0.0,0.0,0.0
